objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-5702,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Rugby School Museum,10",10,,Rugby School Museum,locality unknown,,,,,,,,,,,,,,,92,22,30,175,,Smooth. Light bronze colour,23,Width: edge 30mm; butt 22mm; Thickness: 23mm; 3mm,,,Edge worn,,,Joellen McGann,http://farm8.staticflickr.com/7457/12674756394_0690e28d54_z.jpg,http://farm8.staticflickr.com/7457/12674756394_0690e28d54_b.jpg,http://www.flickr.com/photos/MicroPasts/12674756394,superuser,drawA9
BAI-5701,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Rugby School Museum,8",8,,Rugby School Museum,locality unknown,,,,,,,,,,,,,,,92,31,36,252,Brown,Rough,13,"Width: edge 36mm; middle 31mm; butt 34mm,Thickness: 13mm; 30mm; 2.25mm",,,Edge broken off,,,Joellen McGann,http://farm6.staticflickr.com/5532/12674275875_8d61eb2946_z.jpg,http://farm6.staticflickr.com/5532/12674275875_8d61eb2946_b.jpg,http://www.flickr.com/photos/MicroPasts/12674275875,superuser,drawA9
BAI-5700,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,Rugby School Museum,,,Rugby School Museum,locality unknown,,,,,,,,,,,,,,,165,37,62,582,Almost entirely covered with patina.,Indented a good deal. Sides fairly smooth: butt damaged.,32,"Width: edge 62mm; middle 37mm; 29mm; butt 27mm,Thickness: 32mm; 5.5mm",,,"One flange broken off entirely, edge damaged.",,,Joellen McGann,http://farm8.staticflickr.com/7386/12674757534_6bac4d11e2_z.jpg,http://farm8.staticflickr.com/7386/12674757534_6bac4d11e2_b.jpg,http://www.flickr.com/photos/MicroPasts/12674757534,superuser,drawA9
BAI-5705,433,Palstave,Cast,,,Bronze Age,p0gjgrs6qb2,,"Saffron Walden Museum,CLXXXIII",CLXXXIII,,Saffron Walden Museum,locality and original unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joellen McGann,http://farm8.staticflickr.com/7415/12674274835_83db1eff9f_z.jpg,http://farm8.staticflickr.com/7415/12674274835_83db1eff9f_b.jpg,http://www.flickr.com/photos/MicroPasts/12674274835,superuser,drawA9
BAI-5704,433,Palstave,Cast,,,Bronze Age,p0gjgrs6qb2,,"Saffron Walden Museum,CLXXXIV",CLXXXIV,,Saffron Walden Museum,locality and original unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joellen McGann,http://farm8.staticflickr.com/7354/12674756044_dc6a37a27d_z.jpg,http://farm8.staticflickr.com/7354/12674756044_dc6a37a27d_b.jpg,http://www.flickr.com/photos/MicroPasts/12674756044,superuser,drawA9
BAI-5708,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Shrewsbury Museum,No. 31,donor Rev. Canon Newling (before 1881)",31,,Shrewsbury Museum,"locality unknown,purchased at an auction in lichfield.",,,,,,,,,,,,,,,153,23,60,404,Dark greenish grey.,"Rough, golden bronze shows.",29,"Width: edge 60mm; middle 23mm; butt 24mm,Thickness: 29mm; 9mm,Weight: 403.96 gms",,,At A on one side is a hole 5mm in diameter and the part under the stop ridge appears to be hollow. Iron stains at B. Raised cross piece at CD.,Shrops. Arch. Trans. V (1st S) 1882,,Joellen McGann,http://farm3.staticflickr.com/2873/12674273765_bd4db9ef4a_z.jpg,http://farm3.staticflickr.com/2873/12674273765_bd4db9ef4a_b.jpg,http://www.flickr.com/photos/MicroPasts/12674273765,superuser,drawA9
BAI-5709,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"London, Society of Antiquaries Collection,B:50",B:50,,Society of Antiquaries,unprovenanced,,,,,,,,,,,,,,,169,22,66,,,Shiny silvery-brown surface - slightly rough; very little light green spots,8,,,,"Dimensions: L 168.5mm; Wbl 66mm; Wbt 21.9mm; max B fg 31.3mm; Tbt 8mm,Typology: rounded fg. crests; rounded angles in sep; upper most part of blade side-flanged; thin rib runs from hollow between; lower blade faces flat; slight expasion/swelling at butt - remains or add?, of cg. ket-top surface smooth,Manufacture: miscast - upper part of two valves dislocated by about 2mm; much of thin cg. fl. not trimmed - although part possibly snapped off; lump on one side probably cg. flaw rather than miscast loop; blade edge as cast state,Condition: blade unworked; if butt top broken - done in ant.,Attached material: mid brown soil in one blade depression - ?mould remains",,Labels/Markings: White ink: B50,Joellen McGann,http://farm8.staticflickr.com/7316/12674273055_a439a2d812_z.jpg,http://farm8.staticflickr.com/7316/12674273055_a439a2d812_b.jpg,http://www.flickr.com/photos/MicroPasts/12674273055,superuser,drawA9
BAI-5511,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"London Society of Antiquaries Collection, B.54",B.54,,Society of Antiquaries,unprovenanced,,,,,,,,,,,,,,,156,23,63,,,Dull silvery grey surface - slight rough texture; cg. jet top - paler grey,7,,,,"Dimensions: L 156.3mm; We 63.2mm; Wbt 22.7mm; Max B st (Centre) 25.8mm; min B lp 4.8mm; B bt 15.2mm; min T sep 7.4,Typology: swollen 'V' moulding at top of blade - 2 small poorly formed half shield at top; rounded edge bev. - as cast; rounded sep. end and curved floor,Manufacture: cg. fl. prom. all round; cg. jet intact with depression, cg. crest irreg - as cast surface,Condition: flash at blade edge bent over,Attached Material: small spots of pale orange and fawn dusty material adhering - anc.?",,Label/Markings: white ink inser. 'B54'; small ecb s/o label - printed '6' (or '9'?),Joellen McGann,http://farm4.staticflickr.com/3718/12674366565_9f4989265f_z.jpg,http://farm4.staticflickr.com/3718/12674366565_9f4989265f_b.jpg,http://www.flickr.com/photos/MicroPasts/12674366565,superuser,drawA9
BAI-5513,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,Sunderland Museum,,,Sunderland Museum,locality unknown,,,,,,,,,,,,,,,101,,44,221,Green patina with brown markings.,Smooth,,Weight: 220.7 gms,,,,,,Joellen McGann,http://farm3.staticflickr.com/2864/12674366825_b21c481678_z.jpg,http://farm3.staticflickr.com/2864/12674366825_b21c481678_b.jpg,http://www.flickr.com/photos/MicroPasts/12674366825,superuser,drawA9
BAI-5512,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"The Priory. Prittlewell (Southend on Sea),1/20",1/20,,"The Priory, Prittlewell",locality unknown,,,,,,,,,,,,,,,164,31,44,475,"Light green, in the surface holes.","Cleaned, dark golden bronze. Large holes from corrosion.",34,"Width: edge 44mm; middle 31mm; butt 26mm,Thickness: 33.5mm; 10mm,Weight: 474.86 gms",,,Cast marks.,,,Joellen McGann,http://farm4.staticflickr.com/3700/12674366605_f1dd45202b_z.jpg,http://farm4.staticflickr.com/3700/12674366605_f1dd45202b_b.jpg,http://www.flickr.com/photos/MicroPasts/12674366605,superuser,drawA9
BAI-5551,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Mann Collection,B66,The University, Glasgow",B66,,"The University, Glasgow",locality unknown.,,,,,,,,,,,,,,,160,27,40,238,Dark green patina,Very rough,24,"Width; edge 39.5mm; middle 27mm; butt 21mm,Thickness: 23.5mm,Weight 237.9 gms",,,,,,Joellen McGann,http://farm4.staticflickr.com/3712/12674477963_f48cd4b452_z.jpg,http://farm4.staticflickr.com/3712/12674477963_f48cd4b452_b.jpg,http://www.flickr.com/photos/MicroPasts/12674477963,superuser,drawA9
BAI-5546,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Bishop Collection,B79,The University, Glasgow,Bought at Glasgow, probably Hunter's Collection Lanark",B79,,"The University, Glasgow",locality unknown,,,,,,,,,,,,,,,93,29,49,277,Dark brown patina,,29,"Length: 92.5mm,Width: edge 48.5mm; middle 29mm; butt 27mm,Weight: 276.8 gms",,,,,,Joellen McGann,http://farm4.staticflickr.com/3748/12674830534_eecba4889d_z.jpg,http://farm4.staticflickr.com/3748/12674830534_eecba4889d_b.jpg,http://www.flickr.com/photos/MicroPasts/12674830534,superuser,drawA9
BAI-5545,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Mann Collection,B80,The University, Glasgow",B80,,"The University, Glasgow",locality unknown,,,,,,,,,,,,,,,127,22,55,298,Slight brown patina,,26,"Width: edge 54.5mm; middle 22mm; butt 22mm,Thickness: 25.5mm,Weight: 298.355 gms",,,Good condition.,,,Joellen McGann,http://farm8.staticflickr.com/7361/12674480683_d7915ed78d_z.jpg,http://farm8.staticflickr.com/7361/12674480683_d7915ed78d_b.jpg,http://www.flickr.com/photos/MicroPasts/12674480683,superuser,drawA9
BAI-5519,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,Truro Museum,,,Truro Museum,locality unknown,,,,,,,,,,,,,,,146,36,63,503,Dirty black colour.,,10,"Width; edge 63mm; middle 36mm; butt 32mm,Thickness: 10mm; 32mm",,,"Butt damaged, edge chipped.",,,Joellen McGann,http://farm4.staticflickr.com/3786/12674844294_be129b9820_z.jpg,http://farm4.staticflickr.com/3786/12674844294_be129b9820_b.jpg,http://www.flickr.com/photos/MicroPasts/12674844294,superuser,drawA9
BAI-5518,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,Truro Museum,,,Truro Museum,locality unknown,,,,,,,,,,,,,,,54,,28,60,,,12,,,,Butt end missing; top shows signs of having been hammered.,,,Joellen McGann,http://farm3.staticflickr.com/2844/12674844724_79ddde6f25_z.jpg,http://farm3.staticflickr.com/2844/12674844724_79ddde6f25_b.jpg,http://www.flickr.com/photos/MicroPasts/12674844724,superuser,drawA9
BAI-5517,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,Truro Museum,,,Truro Museum,locality unknown,,,,,,,,,,,,,,,79,,37,119,Brown patina with green spots.,,,,,,,,,Joellen McGann,http://farm8.staticflickr.com/7403/12674844884_ac888d5efd_z.jpg,http://farm8.staticflickr.com/7403/12674844884_ac888d5efd_b.jpg,http://www.flickr.com/photos/MicroPasts/12674844884,superuser,drawA9
BAI-5467,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"University College of Wales Museum,Aberystwyth",,,"University College of Wales Museum, Aberystwyth",locality unknown,,,,,,,,,,,,,,,146,23,64,417,"Green patina, flaked and rubbed in places.",Pitted.,30,"Width: butt 23mm; centre 27mm; edge 64mm,Thickness: centre 30mm; 12mm",,,Butt broken.,,,Joellen McGann,http://farm4.staticflickr.com/3814/12674678954_380a5cce73_z.jpg,http://farm4.staticflickr.com/3814/12674678954_380a5cce73_b.jpg,http://www.flickr.com/photos/MicroPasts/12674678954,superuser,drawA9
BAI-5466,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"University College of Wales Museum,Aberystwyth",,,"University College of Wales Museum, Aberystwyth",locality unknown,,,,,,,,,,,,,,,154,24,67,448,"Dark green mottled patina, showing pale green where flaked.",,24,"Width; butt 24mm; centre 26mm; edge 67mm, Thickness: centre 24mm; 6mm",,,"Flanges chipped, edges dented.",,,Joellen McGann,http://farm4.staticflickr.com/3699/12674196305_584ea528da_z.jpg,http://farm4.staticflickr.com/3699/12674196305_584ea528da_b.jpg,http://www.flickr.com/photos/MicroPasts/12674196305,superuser,drawA9
BAI-5465,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"University College of Wales Museum,Aberystwyth",,,"University College of Wales Museum, Aberystwyth",locality unknown,,,,,,,,,,,,,,,166,25,67,550,Greenish yellow patina with small black and green stains.,,30,"Width: butt 25mm; centre 41mm; edge 67mm,Thickness: centre 30mm; 8mm",,,Points of edge broken.,,,Joellen McGann,http://farm3.staticflickr.com/2860/12674196905_2ce70bbf52_z.jpg,http://farm3.staticflickr.com/2860/12674196905_2ce70bbf52_b.jpg,http://www.flickr.com/photos/MicroPasts/12674196905,superuser,drawA9
BAI-5464,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"University College of Wales Museum,Aberystwyth",,,"University College of Wales Museum, Aberystwyth",locality unknown,,,,,,,,,,,,,,,122,19,49,192,Mottled green patina.,Pitted,21,"Width: butt 16mm; centre 19mm; edge 49mm,Thickness: centre 21mm; 10mm",,,"Edge broken, butt chipped.",,,Joellen McGann,http://farm4.staticflickr.com/3806/12674197335_da159fd509_z.jpg,http://farm4.staticflickr.com/3806/12674197335_da159fd509_b.jpg,http://www.flickr.com/photos/MicroPasts/12674197335,superuser,drawA9
BAI-5710,433,Looped palstave,,,,Bronze Age,p0gjgrs6qb2,,Winchester City Museum,,,Winchester City Museum,no provenance,,,,,,,,,,,,,,,158,,63,,,,,,,,,,,Joellen McGann,http://farm4.staticflickr.com/3745/12674862294_58a86140c7_z.jpg,http://farm4.staticflickr.com/3745/12674862294_58a86140c7_b.jpg,http://www.flickr.com/photos/MicroPasts/12674862294,superuser,drawA9
BAI-5712,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Worthing Museum,3658,source and ddate unknown; catalogued Dec. 1950",3658,,Worthing Museum,"unprovenanced,alt. site: highdown hill, ferring, sussex",,,,,,,,,,,,,,,122,23,49,,,Granular textured surface - mottled dull green/orangey-brown; scattered spots of bright green corrosion,14,,,,"Dimensions: EL 121.8mm; EWe 48.6mm; Wbt 22.5mm; max T sep 14.3mm; max EBst 24.3mm,Typology: rounded corners to septum, and masked constriction just below stop - but not distinct bevels; crimoline flange profiles; very square blade angles in section; slight longitudinal depressions in centre of septums; almost vertical underside to stop; blade faces very slightly dished,Manufacture: pore holes at end of one sep. and in butt end; slight ridge remains of cg. fl.;  marked hammering of blade edge forming diffuse edge bevel and deep blade tip hollows; hammering of flange ends causing dishing of upper flange sides.,Condition: blade tip broken off recently - chocolate brown; odd nicks in edge and much on one stop-anc. damage; rest of edge intact but not sharp - probably corrosion; butt end rough broken surface - possibly original from after snapping off jet; loop broken off in ant.",,"Context: 9. Undocumented,Labels/Markings: black printed no. direct on blade: 3658",Joellen McGann,http://farm4.staticflickr.com/3701/12674861474_00c2bb23d8_z.jpg,http://farm4.staticflickr.com/3701/12674861474_00c2bb23d8_b.jpg,http://www.flickr.com/photos/MicroPasts/12674861474,superuser,drawA9
BAI-5714,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Yorkshire Museum,York,""from the Distington Museum 1899""",,,Yorkshire Museum,locality unknown,,,,,,,,,,,,,,,151,21,64,411,Apple green (where free from oxide of iron),Heavily iron stained,9,"Width: edge 64mm; middle 21mm; butt 20mm,Thickness: 9mm; 35mm",,,Good condition,,,Joellen McGann,http://farm8.staticflickr.com/7368/12674380495_36e66040d8_z.jpg,http://farm8.staticflickr.com/7368/12674380495_36e66040d8_b.jpg,http://www.flickr.com/photos/MicroPasts/12674380495,superuser,drawA9
BAI-5713,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Yorkshire Museum,York,""from Distington Museum 1899""",,,Yorkshire Museum,locality unknown,,,,,,,,,,,,,,,140,32,55,425,Dull green,Smooth,5,"Width: edge 55mm; middle 32mm; butt 30mm,Thickness: 5mm; 35mm,Weight: 425.35 gms",,,Sharp edge,,,Joellen McGann,http://farm8.staticflickr.com/7389/12674380485_09d25ae99e_z.jpg,http://farm8.staticflickr.com/7389/12674380485_09d25ae99e_b.jpg,http://www.flickr.com/photos/MicroPasts/12674380485,superuser,drawA9
BAI-3535,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Dorchester Museum,264 (4)(H),Hall Collection",264(4)(H),,Dorchester Museum,exact locality unknown,,,,,,,,,,,,,,,148,23,49,,,,29,"Width: butt 23mm; edge 49mm,Thickness: 29mm; 5mm",,,Lead colour with green stains.,,,Joellen McGann,http://farm4.staticflickr.com/3679/13305195095_bbacc1e7aa_z.jpg,http://farm4.staticflickr.com/3679/13305195095_bbacc1e7aa_b.jpg,http://www.flickr.com/photos/MicroPasts/13305195095,superuser,drawB16
BAI-3531,64,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Dorchester Museum.,,  267 (7),,  Hall Collection.",267(7),,Dorchester Museum,exact locality unknown.,,,,,,,,,,,,,,,150,,,,"Brown patina, worn off part of one face where the surface is much pitted.",,,,,,Butt and edge chipped.,,,Hugh Fiske,http://farm3.staticflickr.com/2827/13305343433_da5153e3c2_z.jpg,http://farm3.staticflickr.com/2827/13305343433_da5153e3c2_b.jpg,http://www.flickr.com/photos/MicroPasts/13305343433,superuser,drawB16
BAI-3525,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Dorchester Museum,265 (b),Hall Collection",265(b),,Dorchester Museum,exact locality unknown,,,,,,,,,,,,,,,154,22,45,,Tinny patina with mottled green oxidisation.,,31,Thickness: 31mm; 6mm,,,,,,Joellen McGann,http://farm4.staticflickr.com/3670/13305197205_6619183632_z.jpg,http://farm4.staticflickr.com/3670/13305197205_6619183632_b.jpg,http://www.flickr.com/photos/MicroPasts/13305197205,superuser,drawB16
BAI-3432,64,Palstave,,,,Bronze Age,p0gjgrs6qb2,IV2N,Truro Museum.,,,Truro Museum,"England,  cornwall ?,, exact locality unknown",,,,,,England,Cornwall,,,,,,,,173,,,584,"Dark brown colour, but gold colour where it has been cleaned since discovery.",smooth,,,,,,,,Hugh Fiske,http://farm3.staticflickr.com/2870/13305441364_6c15df4b1e_z.jpg,http://farm3.staticflickr.com/2870/13305441364_6c15df4b1e_b.jpg,http://www.flickr.com/photos/MicroPasts/13305441364,superuser,drawB16
BAI-5055,13,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Brentford Public Library, Layton Coll., 0,1209.","0,1209",,Museum of London,locality unknown,,,,,,,,,,,,,,,97,,48,,dark brown + greenish colour,smooth. very slightly pitted.,36.25,"Socket width: 39,  Thickness = socket, Comment on image: 'cracked on other face.',  ,",,,,,,Lucy Ellis,http://farm8.staticflickr.com/7128/13306359525_732795d268_z.jpg,http://farm8.staticflickr.com/7128/13306359525_732795d268_b.jpg,http://www.flickr.com/photos/MicroPasts/13306359525,most detailed record,drawB8
BAI-10844,64,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Alnwick Castle no. 194.,Purchased in London from Gen. Gordon",194,,Alnwick Castle,locality unknown.,,,,,,,,,,,,,,,128,"Edge 64,Butt 23",,283.3,"Green patina, bronze in places",Fairly smooth,10,,,,,,,Hugh Fiske,https://farm4.staticflickr.com/3868/14956377411_0162868fed_z.jpg,https://farm4.staticflickr.com/3868/14956377411_0162868fed_b.jpg,https://www.flickr.com/photos/MicroPasts/14956377411,superuser,drawerA1
BAI-10963,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Ashmolean Museum, Oxford,1869, 5a,Given by Rev. G. J. Chester, 1869.",1885.747,,Ashmolean Museum,provenance unknown,,,,,,,,,,,,,,,144,28,72,413,Green-brown patina.,,14,"Width: edge 71.5mm; butt 28mm,Weight: 412.68 gms",,,3 narrow herring-bone vertical bands on flat sides with transverse line of zig-zag below bordered cutting-end.,,,Joellen McGann,https://farm4.staticflickr.com/3838/14772919787_a2a29d801d_z.jpg,https://farm4.staticflickr.com/3838/14772919787_a2a29d801d_b.jpg,https://www.flickr.com/photos/MicroPasts/14772919787,superuser,drawerA1
BAI-10962,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Ashmolean Museum, Oxford,(no number)",,,Ashmolean Museum,(history unknown),,,,,,,,,,,,,,,168,,80,640,Brown and dull patina.,,15,Weight: 640.3 gms,,,Butt and edge hammered down (?recent); traces of herring-bone ornament on flat faces; condition fair.,,,Joellen McGann,https://farm6.staticflickr.com/5574/14772787120_35345cd22c_z.jpg,https://farm6.staticflickr.com/5574/14772787120_35345cd22c_b.jpg,https://www.flickr.com/photos/MicroPasts/14772787120,superuser,drawerA1
BAI-10960,433,Flat celt,,Fragment,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Tyne,Black Gate Museum, No. 22",22,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,52,31,43,113,,,12,"Width: edge 43mm; butt 31mm,Thickness: c. 12mm; b. 4mm,Weight: 113.25 gms",,,,,A fragment has been No. 40.,Joellen McGann,https://farm4.staticflickr.com/3852/14956354031_8ce8e4825b_z.jpg,https://farm4.staticflickr.com/3852/14956354031_8ce8e4825b_b.jpg,https://www.flickr.com/photos/MicroPasts/14956354031,superuser,drawerA1
BAI-10959,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Tyne,Black Gate Museum, No. 21",21,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,142,37,78,384,,,13,"Width: centre 37mm; edge 78mm,Thickness: c. 13mm; e. 5mm",,,,,Has been No. 8 + 26.,Joellen McGann,https://farm4.staticflickr.com/3862/14959462535_e2996ce6f7_z.jpg,https://farm4.staticflickr.com/3862/14959462535_e2996ce6f7_b.jpg,https://www.flickr.com/photos/MicroPasts/14959462535,superuser,drawerA1
BAI-10958,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Tyne,Black Gate Museum, No. 20",20,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,161,35,82,454,,Much pitted,15,"Width: centre 35mm; edge 82mm,Thickness: c. 15mm; e. 7mm",,,,,,Joellen McGann,https://farm4.staticflickr.com/3922/14936465326_8c4c5fb138_z.jpg,https://farm4.staticflickr.com/3922/14936465326_8c4c5fb138_b.jpg,https://www.flickr.com/photos/MicroPasts/14936465326,superuser,drawerA1
BAI-10957,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Tyne,Black Gate Museum, No. 19",19,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,154,39,77,407,,"Similar to Axe no. 18 + has been similarly ornamented; but is very much pitted, especially on one side.",9,"Width: centre 39mm; edge 77mm,Thickness: centre 9mm,Weight: 406.5 gms",,,,,Has been no. 7.,Joellen McGann,https://farm6.staticflickr.com/5583/14956354651_415a76f53b_z.jpg,https://farm6.staticflickr.com/5583/14956354651_415a76f53b_b.jpg,https://www.flickr.com/photos/MicroPasts/14956354651,superuser,drawerA1
BAI-10956,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Tyne,Black Gate Museum, No. 18",18,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,175,42,89,532,Green patina.,Ornamented on sides and edge with chisel blade indentation.,11,"Width: centre 42mm; edge 89mm,Thickness: 11mm centre",,,,,,Joellen McGann,https://farm4.staticflickr.com/3840/14772856248_cf9f1c7e88_z.jpg,https://farm4.staticflickr.com/3840/14772856248_cf9f1c7e88_b.jpg,https://www.flickr.com/photos/MicroPasts/14772856248,superuser,drawerA1
BAI-10955,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Tyne,Black Gate Museum, No. 17",17,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,165,41,85,525,,,10,"Width: centre 41mm; edge 85mm,Thickness: centre 10mm,Weight: 524.5 gms",,,,,Has been Nos. 1 + 22,Joellen McGann,https://farm6.staticflickr.com/5586/14772788370_21aba1a43c_z.jpg,https://farm6.staticflickr.com/5586/14772788370_21aba1a43c_b.jpg,https://www.flickr.com/photos/MicroPasts/14772788370,superuser,drawerA1
BAI-10954,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Lyne,Black Gate Museum, No. 16",16,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,171,40,91,598,,,11,"Width: centre 40mm; edge 91mm,Weight: 597.5 gms",,,,,Has been No. 11 + 21.,Joellen McGann,https://farm4.staticflickr.com/3925/14959109092_3b83a71673_z.jpg,https://farm4.staticflickr.com/3925/14959109092_3b83a71673_b.jpg,https://www.flickr.com/photos/MicroPasts/14959109092,superuser,drawerA1
BAI-10953,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Lyne,Black Gate Museum, No. 15",15,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,170,40,102,517,,,11,"Width: centre 40mm; edge 102mm,Weight: 517.25 gms",,,,,Has been numbered 4 + 19.,Joellen McGann,https://farm6.staticflickr.com/5586/14772921307_afbd9f8d6a_z.jpg,https://farm6.staticflickr.com/5586/14772921307_afbd9f8d6a_b.jpg,https://www.flickr.com/photos/MicroPasts/14772921307,superuser,drawerA1
BAI-10952,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Lyne,Black Gate Museum, No. 14",14,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,147,59,92,420,Slightly green,,11,Width: centre 59mm; edge 92mm,,,,,,Joellen McGann,https://farm6.staticflickr.com/5569/14956355781_e79fb551aa_z.jpg,https://farm6.staticflickr.com/5569/14956355781_e79fb551aa_b.jpg,https://www.flickr.com/photos/MicroPasts/14956355781,superuser,drawerA1
BAI-10951,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Lyne,Black Gate Museum, No. 13",13,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,92,43,77,299,"Fine brown patina now partly scraped off, showing brassy looking bronze.",,12,Width: centre 43mm; edge 77mm,Bronze,,Portion broken off butt.,,Has been numbered 6 + 39.,Joellen McGann,https://farm6.staticflickr.com/5583/14772856488_96db64d437_z.jpg,https://farm6.staticflickr.com/5583/14772856488_96db64d437_b.jpg,https://www.flickr.com/photos/MicroPasts/14772856488,superuser,drawerA1
BAI-10950,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Lyne,Black Gate Museum, No. 11",11,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,114,46,74,345,,,10,Width: centre 46mm; edge 74mm,,,,,Has been numbered 14 + 31.,Joellen McGann,https://farm6.staticflickr.com/5594/14936466766_c201408727_z.jpg,https://farm6.staticflickr.com/5594/14936466766_c201408727_b.jpg,https://www.flickr.com/photos/MicroPasts/14936466766,superuser,drawerA1
BAI-10949,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Lyne,Black Gate Museum, No. 10",10,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,131,39,67,326,,,11,Width: centre 39mm; edge 67mm,,,,,Has been numbered 12 + 38.,Joellen McGann,https://farm6.staticflickr.com/5592/14959464335_09bfb1f08e_z.jpg,https://farm6.staticflickr.com/5592/14959464335_09bfb1f08e_b.jpg,https://www.flickr.com/photos/MicroPasts/14959464335,superuser,drawerA1
BAI-10948,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Lyne,Black Gate Museum, No. 9",9,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,118,49,79,461,,,15,Width: centre 49mm; edge 79mm,Bronze,,Fine specimen.,,Has been catalogued 10.,Joellen McGann,https://farm4.staticflickr.com/3908/14772857008_f16d5d9611_z.jpg,https://farm4.staticflickr.com/3908/14772857008_f16d5d9611_b.jpg,https://www.flickr.com/photos/MicroPasts/14772857008,superuser,drawerA1
BAI-10947,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Newcastle-upon-Lyne,Black Gate Museum, No. 8",8,,Black Gate Museum,locality unknown,,,,,,,,,,,,,,,110,48,82,323,,,11,"Width: centre 48mm; edge 82mm,Weight: 323 2/5 gms",Bronze,,,,Has been numbered 13 + 32 formerly.,Joellen McGann,https://farm6.staticflickr.com/5556/14772857238_0e45bf9fe2_z.jpg,https://farm6.staticflickr.com/5556/14772857238_0e45bf9fe2_b.jpg,https://www.flickr.com/photos/MicroPasts/14772857238,superuser,drawerA1
